A1,centre_lon,centre_lat,avg_result
43.59663,-5.051749762993598,50.24237583597926,2.4267500000000006
155.91763999999998,-4.981727564433494,50.24419527833685,0
107.5598,-4.911698267506615,50.24597257421786,0
101.35485,-4.841662037683458,50.2477077135205,0
23.672220000000003,-4.771619040538351,50.24940068638091,0
0.0,-3.930635623751888,50.26642411316874,0
38.218070000000004,-3.860519761458942,50.2675681331962,0
155.70366,-3.790399459409984,50.26866987375444,0
313.08288,-3.720274884441159,50.26972932856665,0
61.228,-3.650146203452879,50.27074649159631,0
0.0,-5.334900359141326,50.27956758884378,0
18.99888,-5.264842618761862,50.28155866173338,0
69.10611,-5.194777093592242,50.28350756445669,0
45.61939,-5.124703949204251,50.28541428592882,0
82.26301,-5.054623351283891,50.28727881530258,0
292.12826,-4.984535465628939,50.28910114196879,0
250.16773999999998,-4.914440458146498,50.29088125555649,0
164.12544,-4.844338494850551,50.292619145933,0
24.72798,-4.774229741859484,50.29431480320421,0
0.0,-4.704114365393657,50.29596821771484,0
0.0,-4.633992531772918,50.29757938004843,0
4.43612,-4.213135255619699,50.30635856116036,0
2.85682,-4.142972886708209,50.30767371470017,0
77.47711,-4.072805394485284,50.30894654935292,0
188.53382,-4.002632946054685,50.31017705785986,0
129.87215,-3.932455708594816,50.31136523320271,0
149.23619,-3.86227384935623,50.31251106860383,0
104.84608,-3.792087535659118,50.31361455752626,0
203.11587,-3.721896934890825,50.31467569367398,0
111.67113,-3.651702214503311,50.31569447099189,0
11.499839999999999,-3.581503542010637,50.31667088366599,0.06548571428571429
0.0,-3.511301084986485,50.31760492612348,0
0.0,-5.267920906956628,50.32645210251924,0
14.94936,-5.197789602757125,50.32840409493387,0
29.27024,-5.127650654137487,50.3303138394692,0
206.65905,-5.057504227327807,50.33218132524488,0
191.77038000000002,-4.987350488670589,50.33400654161922,0
167.43865,-4.917189604618283,50.33578947818943,0
78.11406,-4.847021741730805,50.33753012479182,0
5.95144,-4.776847066673096,50.33922847150197,0
31.85262,-4.706665746212608,50.34088450863497,0
81.32285999999999,-4.636477947216855,50.34249822674553,0
120.54575,-4.566283836650921,50.34406961662815,0
148.86803,-4.49608358157498,50.3455986693174,0
24.36,-4.42587734914179,50.34708537608795,0
39.61303,-4.35566530659421,50.34852972845484,0
84.10324,-4.285447621262717,50.34993171817359,0
26.266690000000004,-4.215224460562867,50.35129133724035,0
13.896510000000001,-4.144995991992854,50.35260857789205,0
117.91385,-4.074762383130922,50.3538834326066,0
294.11279,-4.004523801632931,50.35511589410295,0
160.91177,-3.934280415229797,50.3563059553413,0
116.39843,-3.864032391724989,50.35745360952314,0
62.86635,-3.793779898992028,50.35855885009151,0
83.21663000000001,-3.723523104971931,50.35962167073101,0
116.16648,-3.653262177670713,50.36064206536791,0
46.52635,-3.582997285156864,50.36162002817042,0
21.62323,-3.512728595558795,50.36255555354857,0
94.49948,-5.130604837280193,50.37521291777936,0
162.16617,-5.060392415238379,50.37708336549923,0
113.28945,-4.990172657126124,50.378911477,0
30.4777,-4.919945729943694,50.38069724184698,0
6.2988,-4.849711800799435,50.38244064984529,0
3.7342800000000005,-4.779471036907275,50.38414169104006,0
41.600840000000005,-4.70922360558426,50.38580035571666,0
82.54526,-4.638969674248063,50.38741663440078,0
136.0122,-4.568709410414461,50.38899051785871,0
164.12592,-4.498442981694867,50.39052199709745,0
70.95064,-4.428170555793806,50.39201106336491,0
213.69962,-4.357892300506409,50.39345770815004,0
82.5147,-4.287608383715906,50.39486192318303,0
69.67314,-4.217318973391123,50.39622370043547,0
19.54891,-4.147024237583931,50.39754303212043,0
128.50912,-4.076724344426776,50.39881991069269,0
14.400970000000001,-4.006419462130094,50.40005432884885,0
25.77219,-3.936109758979842,50.40124627952741,0
30.33907,-3.865795403334929,50.40239575590903,0
38.06281,-3.795476563624705,50.40350275141654,0
56.43408,-3.725153408346402,50.40456725971512,0
106.00465,-3.654826106062626,50.40558927471243,0
64.65033000000001,-3.584494825398796,50.40656879055866,0
10.17124,-3.514159735040606,50.4075058016467,0.09283333333333334
0.0,-3.443821003731478,50.40840030261223,0
5.48862,-5.133566523402539,50.42011152053191,0
43.35338,-5.063287939238574,50.42198493575764,0
129.19703,-4.993001994670715,50.42381594782213,0
142.28659,-4.922708857249499,50.42560454625861,0
22.807270000000003,-4.85240869463417,50.42735072084094,0
24.92117,-4.782101674590168,50.42905446158366,0
73.86661,-4.711787964986619,50.43071575874228,0
69.09362,-4.641467733793828,50.43233460281338,0
95.07603,-4.571141149080799,50.43391098453487,0.48390000000000005
91.10683,-4.500808379012671,50.43544489488612,0
100.08879,-4.430469591848238,50.43693632508811,0
146.2665,-4.360124955937417,50.43838526660363,0
74.3267,-4.289774639718723,50.43979171113747,0
40.83505,-4.219418811716738,50.44115565063647,0
63.97285,-4.149057640539574,50.44247707728977,0
28.2414,-4.078691294876353,50.44375598352895,0
0.0,-4.008319943494663,50.44499236202812,0
0.0,-3.937943755238,50.44618620570409,0
4.00634,-3.867562899023258,50.44733750771648,0
58.80106,-3.797177543838138,50.44844626146789,0
70.85696999999999,-3.726787858738652,50.44951246060403,0
137.38346,-3.656394012846516,50.45053609901374,0
100.50192,-3.585996175346626,50.45151717082925,0
0.0,-3.515594515484501,50.45245567042615,0
0.0,-3.445189202563714,50.45335159242364,0
0.0,-5.066190823661964,50.46688603571112,0
14.74195,-4.995838525087613,50.4687199537956,0
83.67148,-4.92547900976804,50.47051139115295,0
39.46445,-4.855112445915876,50.47226033752556,0
84.39605,-4.784739001850557,50.47396678289729,0
39.428129999999996,-4.714358845995806,50.47563071749363,0
3.64626,-4.643972146877089,50.47725213178197,0
14.361410000000001,-4.573579073119113,50.47883101647171,0
74.93555,-4.503179793443289,50.48036736251444,0
75.44384000000001,-4.432774476665201,50.48186116110414,0
47.14261,-4.362363291692077,50.48331240367735,0
174.38472,-4.291946407520239,50.48472108191325,0
24.02395,-4.221523993232553,50.48608718773393,0
30.07334,-4.151096217995917,50.48741071330449,0
5.3695699999999995,-4.080663251058677,50.48869165103317,0
0.01687,-4.010225261748084,50.4899299935715,0
5.9999999999999995e-05,-3.939782419467748,50.49112573381448,0
4.6761800000000004,-3.869334893695072,50.49227886490069,0
11.26577,-3.798882853978691,50.49338938021235,0
120.41174,-3.728426469935902,50.49445727337562,0
62.796209999999995,-3.657965911250116,50.49548253826048,0
85.11779,-3.587501347668268,50.49646516898107,0
42.96662,-3.517032948998247,50.49740515989568,0
0.0,-3.446560885106354,50.49830250560691,0
0.0,-2.459662384287685,50.50638515882731,0
0.0,-5.069101092953276,50.51178666504964,0
50.54531,-4.998682272268789,50.51362349462951,0
65.41204,-4.928256210837878,50.51541777625773,0
106.94673999999999,-4.857823077429098,50.51716949964511,0
296.17847,-4.787383040918411,50.51887865474468,0
168.03259,-4.716936270286627,50.52054523175184,0
63.468669999999996,-4.646482934616913,50.52216922110461,0
7.683610000000001,-4.576023203092224,50.52375061348377,0
61.81861,-4.505557244992752,50.52528939981304,0
47.64242,-4.435085229693424,50.52678557125925,0
114.80185,-4.3646073266613,50.52823911923257,0
38.90442,-4.294123705453058,50.52965003538653,0
13.701989999999999,-4.223634535712416,50.53101831161832,0
10.16469,-4.153139987167582,50.53234394006887,0
0.0,-4.082640229628678,50.53362691312302,0
0.00045999999999999996,-4.012135432985194,50.53486722340966,0
0.00196,-3.941625767203399,50.53606486380183,0.04506666666666668
0.0003,-3.87111140232377,50.53721982741695,0
0.44903999999999994,-3.800592508458428,50.53833210761689,0
15.87764,-3.730069255788556,50.53940169800805,0
84.81444,-3.659541814561793,50.54042859244156,0
74.60448000000001,-3.589010355089696,50.54141278501339,0
101.92896999999999,-3.518475047745118,50.54235427006441,0
0.0,-3.447936062959623,50.54325304218051,0
0.2448,-2.460099703856836,50.55134854572738,0
0.0,-2.389526041228695,50.55160614102734,0
0.0,-5.072018771669101,50.55668682346212,0
23.40535,-5.00153326021551,50.55852657003196,0
108.91368,-4.931040483904376,50.56032370129983,0
136.92553999999998,-4.860540612062688,50.5620782069448,0
119.18441999999999,-4.79003381412545,50.56379007688894,0
42.07039,-4.719520259633135,50.56545930129745,0
30.86972,-4.649000118229115,50.56708587057882,0
11.9682,-4.57847355965713,50.56866977538515,0
7.23,-4.50794075375874,50.57021100661212,0
41.0938,-4.437401870470721,50.57170955539935,0
47.46993,-4.366857079822552,50.57316541313048,0
38.13327,-4.296306551933814,50.57457857143329,0
33.35445,-4.225750457011626,50.57594902217996,0
5.1234,-4.155188965348079,50.57727675748716,0
0.00021,-4.084622247317653,50.57856176971623,0
0.0005200000000000001,-4.014050473374622,50.57980405147331,0
0.0010199999999999999,-3.943473814050496,50.58100359560943,0
0.11099,-3.87289243995141,50.58216039522078,0
1.06978,-3.802306521755551,50.58327444364867,0
19.331020000000002,-3.731716230210537,50.58434573447977,0
47.474309999999996,-3.661121736130873,50.58537426154624,0
156.31276,-3.590523210395281,50.5863600189258,0
102.65609,-3.519920823944175,50.58730300094181,0
23.72931,-3.449314747776993,50.58820320216345,0
0.0,-3.378705152949636,50.5890606174058,0
14.49496,-1.188997507207529,50.59440178320086,0
171.22754,-1.259631150199965,50.59487196017555,0
203.72541999999999,-1.330266590971671,50.59529931274762,0
0.0,-1.400903658017185,50.59568383845367,0
5.27295,-2.531177889514315,50.59601074265455,0
19.82925,-2.46053813911905,50.5963115803785,0
0.0,-2.248612857814352,50.59695709163159,0
0.0,-2.177969659347746,50.59708659060838,0
62.507709999999996,-2.107326027897661,50.59717325241473,0
86.12771,-2.036682135095067,50.59721707655108,0
13.130170000000001,-1.966038152574934,50.59721806276486,0
4.21275,-4.933831852520298,50.6052291660052,0
10.79049,-4.863265072810357,50.60698645916899,0
12.825660000000001,-4.792691343905762,50.6087010490924,0
1.64724,-4.722110835909163,50.61037292591029,0
0.07315,-4.651523719026734,50.61200208000158,0
3.2816099999999997,-4.580930163565559,50.61358850198944,0
19.5258,-4.510330339931077,50.6151321827415,0
80.14748,-4.43972441862453,50.61663311336998,0
25.49587,-4.369112570240353,50.61809128523191,0
84.11488,-4.298494965463615,50.61950668992922,0.7663952380952379
60.81205,-4.227871775067414,50.62087931930898,0
10.03405,-4.157243169910296,50.6222091654635,0
0.00028,-4.086609320933677,50.6234962207305,0
8e-05,-4.015970399159209,50.62474047769326,0
0.00026000000000000003,-3.945326575686227,50.62594192918074,0
0.0337,-3.874678021689116,50.62710056826775,0
1.83518,-3.804024908414704,50.62821638827503,0
2.38315,-3.733367407179685,50.62928938276943,0
25.52511,-3.662705689367971,50.63031954556401,0
29.8449,-3.592039926428103,50.63130687071818,0
87.00629,-3.521370289870628,50.63225135253775,0
141.60644,-3.450696951265473,50.63315298557509,0
49.71487,-3.380020082239342,50.63401176462925,0
78.06328,-3.309339854473076,50.634827684746,0
0.0,-3.238656439699045,50.63560074121798,0
0.0,-1.117525205611169,50.63884761157789,0
162.58223999999998,-1.188224227362624,50.63936142646615,0
167.69047,-1.258925224956694,50.6398323515475,0
449.48175,-1.329628026342257,50.64026038410343,0
102.70577,-2.602390649341261,50.64062873103116,0
231.34157000000002,-1.400332459440486,50.64064552166286,0
365.42224,-2.531684819223288,50.64097294651432,0
46.25208,-1.471038352147493,50.6409877620023,0
107.7425,-2.460977693801311,50.64127426288582,0
0.0,-1.541745532336988,50.64128710314578,0
97.71476,-2.39026944522055,50.64153267840601,0
0.0,-1.612453827862894,50.64154354336497,0
232.74046,-2.319560245643496,50.64174819158303,0
344.24647000000004,-2.248850267247234,50.64192080117264,0
33.13071,-2.178139682220807,50.64205050617825,0
43.9871,-2.107428662762593,50.64213730585107,0
0.0,-1.895294719865155,50.64214026910035,0
28.387459999999997,-2.036717381077637,50.64218119968998,0
21.09713,-1.966006009375003,50.64218218744161,0
0.19397999999999999,-4.795355652796323,50.65361157111668,0
6.75035,-4.724708021088941,50.65528610536961,0
1.3703,-4.654053758420652,50.65691784916923,0
10.02684,-4.583393035664452,50.65850679310973,0
55.802330000000005,-4.512726023792281,50.66005292803051,0
59.72088000000001,-4.442052893872393,50.66155624501631,0
31.4309,-4.371373817066769,50.66301673539743,0
32.57512,-4.300688964628547,50.66443439074985,0
40.508,-4.229998507899397,50.6658092028954,0
1.8209,-4.159302618306921,50.66714116390193,0
0.7025899999999999,-4.088601467362047,50.66843026608345,0
0.0035299999999999997,-4.017895226656437,50.66967650200029,0
0.00011999999999999999,-3.947184067859821,50.67087986445922,0
2.67362,-3.876468162717449,50.67204034651362,0
4.64596,-3.805747683047419,50.67315794146354,0
17.9321,-3.73502280073808,50.67423264285595,0
62.113780000000006,-3.664293687745384,50.67526444448472,0
103.11397,-3.593560516090297,50.67625334039085,0
162.94583,-3.522823457856119,50.67719932486253,0
119.64397,-3.452082685185896,50.67810239243527,0
117.27268000000001,-3.381338370279754,50.678962537892,0
203.27233,-3.310590685392268,50.67977975626316,0
49.00175,-3.239839802829836,50.68055404282678,0
59.154630000000004,-3.169085894948026,50.68128539310862,0
8.088,-3.098329134148925,50.6819738028822,0
0.0,-3.027569692878504,50.68261926816893,0
0.0,-2.956807743623981,50.68322178523812,0
0.0,-1.045918043150433,50.68324849151936,0
106.1256,-1.116682429884432,50.68380607925567,0
268.23337999999995,-1.187448971673275,50.68432071191646,0
8.699760000000001,-2.74450857339074,50.68477161355464,0
362.45751,-1.258217495920511,50.68479238652652,0
167.06148000000002,-2.673738317803836,50.68520230540842,0
391.4017,-1.328987829999153,50.68522110035887,0
113.26528,-2.602966417194626,50.68559003411284,0
308.86939,-1.399759801254373,50.68560685093483,0
211.53708999999998,-2.532193044242056,50.68593479742623,0
244.08272000000002,-1.470533237006144,50.68594963602398,0
411.75408,-2.461418371647729,50.68623659335524,0
36.04866,-1.541307964551887,50.68624945364423,0
407.58432,-2.390642572133256,50.68649542015493,0
0.0,-1.612083811169147,50.68650630206188,0
232.01273999999998,-2.319865818437618,50.68671127632876,0
161.27309,-2.249088283314447,50.68688416062858,0
24.940279999999998,-2.178310139529443,50.6870140720548,0
0.0,-2.107531559857659,50.68710100985626,0
0.0,-1.895194933356904,50.68710397772796,0
1.50526,-2.036752717080864,50.68714497353027,0
0.61355,-1.96597378398487,50.68714596282273,0
0.0,-4.727311837247607,50.70019883945396,0
0.42912,-4.656590257920084,50.70183317787758,0
70.53936999999999,-4.585862196896582,50.70342464855862,0
102.61131999999999,-4.515127825718087,50.70497324230811,0
168.9798,-4.444387316022481,50.7064789501832,0
128.64423,-4.373640839541899,50.70794176348735,0
37.84205,-4.302888568100145,50.70936167377047,0
16.91555,-4.232130673610057,50.71073867282907,0
6.14229,-4.161367328070898,50.7120727527064,0
4.90848,-4.090598703565745,50.7133639056927,0
25.5934,-4.019824972258832,50.71461212432523,0
9.8155,-3.949046306392966,50.71581740138846,0
125.45006000000001,-3.878262878286836,50.71697972991429,0
194.40407,-3.807474860332445,50.71809910318196,0
268.92482,-3.736682424992422,50.71917551471847,0
144.2866,-3.665885744797401,50.72020895829842,0
114.91507,-3.595084992343382,50.72119942794437,0
7.826510000000001,-3.524280340289071,50.72214691792678,0
222.44257000000002,-3.453471961353252,50.72305142276424,0
325.58825,-3.382660028312117,50.72391293722346,0
166.62256000000002,-3.311844713996617,50.7247314563195,0
107.49349,-3.241026191289827,50.72550697531574,0
29.21503,-0.7617022234494634,50.72554164449568,0
64.84526,-3.170204633124253,50.72623948972403,0
66.57301,-0.832523915434385,50.72627217886455,0
53.304919999999996,-3.099380212479218,50.72692899530483,0
188.50263999999999,-3.028553102378161,50.72757548806718,0
49.89547,-2.957723475885987,50.72817896426883,0
11.765880000000001,-2.886891506106425,50.72873942041635,0
4.96596,-1.115837499100588,50.72876418764798,0
221.54045,-2.816057366179328,50.72925685326512,0
76.69273000000001,-1.186671733523696,50.72927963963817,0
72.36164000000001,-2.745221229278043,50.72973125981945,0
190.86706,-1.257507957051464,50.72975206520397,0
267.93413,-2.674383268606686,50.73016263733265,0
140.42539,-1.328345996478422,50.73018146160992,0
206.58663,-2.603543657397551,50.73055098330696,0
28.36993,-1.399185678571072,50.73056782636964,0
278.91274,-2.532702568908372,50.73089629549379,0
3.14252,-1.47002683007058,50.73091115724578,0
412.89327000000003,-2.461860176419679,50.73119857189358,0
66.31119,-1.540869277695438,50.7312114522501,0
318.67461000000003,-2.391016653232143,50.73145781075599,0
156.68028999999999,-1.611712848144128,50.73146870964356,0
435.49445999999995,-2.32017217266385,50.73167401057982,0
16.196360000000002,-1.682557368097837,50.73168292793626,0
135.52344,-2.249326908047691,50.73184717011309,0
39.12928,-1.753402664223053,50.73185410588752,0
56.672819999999994,-2.178481032728646,50.73197728835305,0
16.14109,-1.824248563174323,50.73198224250592,0
39.51766,-2.107634720061117,50.73206436454623,0
0.0,-1.895094891596868,50.73206733704926,0
11.28198,-2.036788143406254,50.73210839818839,0
0.0,-1.965941476129302,50.73210938902462,0
2.26499,-4.659133239133195,50.7467480659218,0.05661666666666667
33.05701,-4.588337668301015,50.74834206814811,0
34.33211,-4.517535766177956,50.74989312540274,0
70.99359,-4.446727704974113,50.75140122871505,0
90.35287,-4.375913656994393,50.75286636936161,0
72.03715,-4.305093794635876,50.75428853886611,0
0.0,0.3023652164340385,50.75435297895207,0
12.28532,-4.234268290385192,50.75566772899962,0
0.0,0.2315394599194526,50.75573019011698,0
6.730919999999999,-4.163437316815905,50.75700393178074,0
63.62334,0.1607082419297819,50.75706441357337,0
28.533409999999996,-4.092601046585824,50.75829713947577,0
1.7169,0.0898717351266345,50.7583556415988,0
55.923719999999996,-4.021759652434439,50.75954734459889,0
0.0,0.0190301122531344,50.75960386671863,0
227.24271000000002,-3.950913307180201,50.76075453991211,0
132.89733999999999,-3.880062183717937,50.76191871842573,0
140.72005,-3.809206455016156,50.7630398733982,0
198.06421,-3.738346294114415,50.76411799833634,0
207.54728,-3.667481874120675,50.7651530869955,0
380.69382,-3.596613368208607,50.76614513337967,0
160.41109,-3.525740949614992,50.76709413174152,0
192.88626000000002,-3.454864791636983,50.76800007658263,0
142.54887,-3.38398506762949,50.76886296265344,0
0.0,-0.6187461772146776,50.76890165158807,0
184.56796,-3.313101951002512,50.76968278495355,0
4.036569999999999,-0.6896294438798196,50.76971949116817,0
111.79378,-3.242215615218437,50.77045953873164,0
243.79637000000002,-0.7605159218188915,50.77049426201666,0
26.5273,-3.171326233789396,50.77119321948562,0
598.9792,-0.831405437517573,50.77122595964279,0
54.74354,-3.100433980274584,50.77188382296279,0
127.79246,-0.902297817414568,50.77191457980508,0
75.15321,-3.029539028277559,50.77253134515976,0
2.58968,-0.9731928879043716,50.77256011851156,0
44.36835,-2.958641551443621,50.77313578232268,0
0.0,-1.044090475339863,50.77316257201965,0
15.312570000000001,-2.887741723457071,50.77369713094728,0
0.0,-1.114990406035008,50.77372193683638,0
113.46315,-2.816839718038564,50.77421538777885,0
18.87104,-1.185892506267572,50.77423820971838,0
149.95186,-2.745935708942419,50.77469054981238,0
3.1379200000000003,-1.25679660228176,50.77471138767199,0
7.933110000000001,-2.675029869953945,50.77512261429266,0
29.88802,-1.327702520290928,50.77514146795326,0
205.84416000000002,-2.604122374886737,50.77551157871417,0
24.79917,-1.398610086480248,50.77552844806809,0
239.26487000000003,-2.533213397580012,50.77585744082132,0
83.75969,-1.469519127009404,50.77587232577218,0
651.35533,-2.4623031118959,50.77616019860838,0
120.52836,-1.540429468015287,50.77617309907113,0
668.40274,-2.39139169171677,50.77641985031952,0
32.56903,-1.611340935614672,50.77643076622043,0
493.34457000000003,-2.320479310942554,50.7766363944489,0
168.36221,-1.682253355906884,50.7766453257256,0
438.78835,-2.249566143488019,50.77680982974063,0
140.06476,-1.753166554976554,50.7768167763421,0
340.9403,-2.17865236328012,50.77694015518888,0
40.77429,-1.824080358896235,50.77694511707544,0
265.18953999999997,-2.107738144255283,50.7770273700378,0
83.10494,-1.894994593729124,50.77703034718108,0
131.6414,-2.036823660356731,50.77707147378161,0
57.24436,-1.965909085531769,50.77707246616459,0
6.28251,-4.590819471013727,50.79325905168979,0
69.81345,-4.519949865735629,50.79481257714242,0
26.212429999999998,-4.449074080718268,50.79632308045598,0
40.51965,-4.378192288841944,50.79779055287991,0
5.79213,0.3754608513909878,50.79785707517912,0
79.76495,-4.307304663079639,50.7992149859116,0
70.49976,0.3045729646501157,50.79927952652925,0
27.02768,-4.236411376494428,50.80059637129659,0
22.68349,0.2336794249522433,50.80065892986417,0
34.68119,-4.16551260223677,50.8019347010287,0
206.88347,0.162780405451758,50.80199527718899,0
18.71828,-4.094608513541916,50.80322996735025,0
443.91289000000006,0.09187607938769311,50.80328856075728,0
28.94122,-4.023699283727185,50.80448216275209,0
113.52971000000001,0.02096662008105225,50.80453877307119,0
268.08276,-3.952785086189375,50.80569127997389,0
72.23828,-0.04994779906781834,50.80574590688165,0
221.18065,-3.881866094402064,50.80685731200412,0
10.64621,-0.1208670045819149,50.80690995518845,0
214.52549,-3.810942481912923,50.80798025208034,0
0.0,-0.1917908229102414,50.80803091124042,0
296.47083,-3.740014422341118,50.8090600936892,0
0.0,-0.2627190804304561,50.80910876853552,0
238.96428999999998,-3.669082089374561,50.81009683056664,0
2.93645,-0.333651603451576,50.81014352082101,0
393.25548,-3.598145656767305,50.81109045669802,0
16.33125,-0.4045882182166029,50.81113516209356,0
206.26798,-3.527205298336802,50.81204096631816,0
137.39985,-0.475528750905257,50.8120836865993,0
171.53077,-3.456261187961281,50.81294835391149,0
202.3484,-0.5464730276366065,50.81298908883401,0
168.33716,-3.385313499577051,50.81381261421225,0
374.97033,-0.6174208744717741,50.81385136354322,0
243.31072999999998,-3.314362407175791,50.81463374220441,0
592.59397,-0.6883721174166153,50.81467050572225,0
70.52891,-3.243408084801901,50.81541173312189,0
374.19712999999996,-0.759326582424396,50.81544651061636,0
44.13783,-3.1724507065498,50.81614658244862,0
387.17689,-0.8302840953984824,50.81617937372085,0
47.186370000000004,-3.101490446561221,50.81683828591865,0
174.66798,-0.901244482195056,50.81686909078107,0
133.35785,-3.030527479022556,50.81748683951617,0
65.44266999999999,-0.9722075686257508,50.81751565779258,0
91.59651,-2.959561978162133,50.8180922394757,0
0.0,-1.043173180460402,50.8181190710012,0
101.15613,-2.888594118247531,50.81865448228197,0
0.0,-1.1141411434297,50.81867932690312,0
131.64063000000002,-2.81762407358288,50.8191735646702,0
122.78663999999999,-1.185111283227919,50.81919642224486,0
104.80781,-2.746652018506177,50.81964948362605,0
86.04345,-1.256083425515585,50.81967035402342,0
165.97503999999998,-2.675678127386576,50.8200822363857,0
179.37891000000002,-1.32705739592219,50.82010111948639,0
129.85453,-2.604702574621682,50.82047182043591,0
100.35956,-1.398033020048893,50.82048871613183,0
294.71558999999996,-2.533725534634863,50.82081823351399,0
66.12331999999999,-1.469010123471231,50.8208331417085,0
413.18789,-2.46274718187255,50.821121473608,0
0.0,-1.539988531741773,50.82113439421578,0
246.6852,-2.391767690801513,50.82138153895667,0
0.0,-1.610968070392894,50.82139247190377,0
287.87666,-2.320787235906171,50.82159842804944,0
25.51768,-1.681948564939435,50.8216073732733,0
423.41494000000006,-2.249805991685911,50.82177213962656,0
40.59106,-1.752929840881394,50.82177909707596,0
661.14033,-2.178824132652325,50.821902672679,0
45.650220000000004,-1.823911723706682,50.82190764231417,0
522.8212,-2.107841833326561,50.82199002644863,0
38.8043,-1.894894038893793,50.82199300824112,0
384.6105,-2.036859268236587,50.82203420042807,0
239.86145,-1.965876611914497,50.82203519436079,0
0.0,-4.59330762626812,50.83817559899463,0
0.0,0.590573894482627,50.83824817707836,0
111.34798,-4.522370145049661,50.83973159735476,0
32.90498,0.5196361277544549,50.83980219184733,0
23.50076,-4.451426463338113,50.84124450524966,0
18.60357,0.4486921684129616,50.84131311574758,0
35.61679,-4.380476754591788,50.84271431390157,0
110.1169,0.3777421899207585,50.84278094001262,0
75.6604,-4.309521192362258,50.84414101478146,0
169.23192,0.3067863658335951,50.84420565612472,0
43.15573,-4.238559950291648,50.84552459960925,0
99.34074,0.2358248697976583,50.84558725581507,0
121.46671,-4.167593202110007,50.84686506035388,0
325.6768,0.1648578755469362,50.8469257310639,0
105.93475,-4.096621121632625,50.84816238923352,0
313.62278,0.09388555690053751,50.84822107410073,0
41.61367,-4.025643882757374,50.84941657871573,0
291.70576,0.02290808776002677,50.84947327740439,0
