"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"264","http://environment.data.gov.uk/water-quality/data/measurement/NW-5177017-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-01-12 14:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.194,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"265","http://environment.data.gov.uk/water-quality/data/measurement/NW-5180342-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-02-18 11:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.193,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"266","http://environment.data.gov.uk/water-quality/data/measurement/NW-5181106-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-03-10 11:50:00,"Nitrate-N","Nitrate as N","0117",NA,0.138,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"267","http://environment.data.gov.uk/water-quality/data/measurement/NW-5188194-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-05-10 14:10:00,"Nitrate-N","Nitrate as N","0117",NA,0.589,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"268","http://environment.data.gov.uk/water-quality/data/measurement/NW-5190077-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-06-09 12:05:00,"Nitrate-N","Nitrate as N","0117",NA,0.334,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"269","http://environment.data.gov.uk/water-quality/data/measurement/NW-5192218-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-07-13 11:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.225,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"270","http://environment.data.gov.uk/water-quality/data/measurement/NW-5194515-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-08-16 12:05:00,"Nitrate-N","Nitrate as N","0117",NA,0.238,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"271","http://environment.data.gov.uk/water-quality/data/measurement/NW-5196333-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-09-15 11:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.398,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"272","http://environment.data.gov.uk/water-quality/data/measurement/NW-5197883-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-10-10 14:15:00,"Nitrate-N","Nitrate as N","0117",NA,0.0805,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"273","http://environment.data.gov.uk/water-quality/data/measurement/NW-5201041-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-11-14 11:20:00,"Nitrate-N","Nitrate as N","0117",NA,0.222,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
