"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"14","http://environment.data.gov.uk/water-quality/data/measurement/SO-626133-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001147","SO-E0001147","SWALECLIFFE SEA OUTFALL",2000-12-14 12:00:00,"Nitrate-N","Nitrate as N","0117",NA,3.78,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",613350,167300
"15","http://environment.data.gov.uk/water-quality/data/measurement/SO-597625-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-01-18 12:10:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"16","http://environment.data.gov.uk/water-quality/data/measurement/SO-599261-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-03-03 13:15:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"17","http://environment.data.gov.uk/water-quality/data/measurement/SO-600328-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-03-17 12:25:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"18","http://environment.data.gov.uk/water-quality/data/measurement/SO-603805-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-05-12 11:45:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"19","http://environment.data.gov.uk/water-quality/data/measurement/SO-607529-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-06-30 10:43:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"20","http://environment.data.gov.uk/water-quality/data/measurement/SO-610042-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-07-26 10:25:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"21","http://environment.data.gov.uk/water-quality/data/measurement/SO-612428-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-08-25 10:55:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"22","http://environment.data.gov.uk/water-quality/data/measurement/SO-614365-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-09-22 11:50:00,"Nitrate-N","Nitrate as N","0117",NA,0.55,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"23","http://environment.data.gov.uk/water-quality/data/measurement/SO-617027-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-10-24 13:35:00,"Nitrate-N","Nitrate as N","0117",NA,0.31,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
